7.97030868309364e-11,4.26833543616106e-05,1.39106248374851e-10,9.32891278339618e-08,2.78460474968706e-10,1.25133982834885e-11,1.42006066479907e-12,8.68566272173753e-12,1.21161828587011e-09,7.7850991103771e-06,8.66415968551559e-08,5.84114812774777e-10,7.6010330350712e-06,0,2.03942514428258e-10,3.69594469731652e-10,7.05929004772433e-12,0,4.05977293338342e-10,0.0114741129581659,0.00959595490689823,4.09523596242983e-05,2.50819891145061e-10,2.62055340819759e-10
1.17018564254006e-10,4.85312311978646e-05,2.05531419151189e-10,1.1840693791106e-07,4.17379078985302e-10,2.00872993631691e-11,2.23636900635477e-12,1.39891916212696e-11,1.85765696530246e-09,9.16702659672185e-06,1.09957917817179e-07,8.78223567101179e-10,8.95509101658843e-06,0,3.06279982376059e-10,5.56710906043299e-10,1.1357279012115e-11,0,6.13741013395533e-10,0.0118902438933609,0.00994209996705823,4.69024951161075e-05,3.78821142722254e-10,3.9583545810773e-10
1.67227965142143e-10,5.47866016486125e-05,2.95670596414546e-10,1.48115036194029e-07,6.07792531644798e-10,3.11691323743352e-11,3.41128758018159e-12,2.17703675808827e-11,2.76066723471587e-09,1.06910274015013e-05,1.3753067260223e-07,1.28228911091309e-09,1.04494673138815e-05,0,4.46824553425926e-10,8.14588336679581e-10,1.76555011541048e-11,0,9.01337951288248e-10,0.0123032542770252,0.0102861673767588,5.3319258954459e-05,5.55774819552293e-10,5.80813790611861e-10
2.33370267814267e-10,6.14488479353565e-05,4.15463477177689e-10,1.82881635775892e-07,8.62868432065146e-10,4.69472548772802e-11,5.06011702733083e-12,3.28755844875778e-11,3.9914454355949e-09,1.23611019569994e-05,1.69792623873996e-07,1.82458102623338e-09,1.20882962375896e-05,0,6.35441041055866e-10,1.16187934156593e-09,2.66332690931553e-11,0,1.29039127683644e-09,0.0127131538134339,0.0106281839617549,6.02074333261605e-05,7.94825117799e-10,8.30759413684069e-10
3.1888462553343e-10,6.85166188537991e-05,5.71756040241027e-10,2.23183714292743e-07,1.19770816640544e-09,6.88782077400753e-11,7.32306429328461e-12,4.83437460121572e-11,5.6319876569972e-09,1.41808802007224e-05,2.07184323731319e-07,2.53747793772982e-09,1.38753567702611e-05,0,8.8346666420183e-10,1.62014346963062e-09,3.91226951586072e-11,0,1.80610255949683e-09,0.0131199523815867,0.0109681717666608,6.75709013161127e-05,1.11124965716681e-09,1.1616863153625e-09
4.27616921254822e-10,7.59879140282165e-05,7.72349679835433e-10,2.69505344235813e-07,1.62940033986192e-09,9.87175473700815e-11,1.03681321873948e-11,6.9428523340891e-11,7.77576759174686e-09,1.61536445447457e-05,2.50152543911728e-07,3.45754205299495e-09,1.58140939657124e-05,0,1.2037554549609e-09,2.21396480349894e-09,5.61257959365677e-11,0,2.47745476459613e-09,0.0135236602260847,0.0113061490808684,7.541272290589e-05,1.52256987954924e-09,1.59197295572015e-09
5.63822523787928e-10,8.38601598343616e-05,1.02604530241132e-09,3.22336154816154e-07,2.17705397745927e-09,1.38549978667348e-10,1.43940373137384e-11,9.762006733736e-11,1.05278491310559e-08,1.82823519446092e-05,2.99148830338117e-07,4.62554033095342e-09,1.79076395594166e-05,0,1.61070708730781e-09,2.97104110521372e-09,7.88310279830427e-11,0,3.33738731097301e-09,0.0139242880690263,0.011642131258564,8.37352045950937e-05,2.04864380869095e-09,2.14246381416147e-09
7.32165532935383e-10,9.21302777786899e-05,1.34268242981982e-09,3.82169919252543e-07,2.8618125982321e-09,1.90818357309177e-10,1.96331160351512e-11,1.34665871861838e-10,1.40048398457556e-08,2.05696549256446e-05,3.54628176274931e-07,6.0864148519706e-09,2.01588316456895e-05,0,2.12028071195961e-09,3.92224496610774e-09,1.08629032365411e-10,0,4.42294260120564e-09,0.0143218471678965,0.0119761313731416,9.25399631986761e-05,2.7117411441164e-09,2.8365528186547e-09
9.37714787138424e-10,0.000100794746051795,1.73317327910309e-09,4.49503260415938e-07,3.70685049677485e-09,2.58351257838442e-10,2.6354218117003e-11,1.82590545804289e-10,1.83346953761156e-08,2.30179214917769e-05,4.17047807518588e-07,7.88920586394381e-09,2.25702333425042e-05,0,2.74999478864936e-09,5.10165817697664e-09,1.47127397236905e-10,0,5.77538398351283e-09,0.0147163493369962,0.0123081607384966,0.000101827984329346,3.53660099177497e-09,3.70024888348556e-09
1.18593697372389e-09,0.000109849654909177,2.2095319792972e-09,5.24834467431255e-07,4.73735283676869e-09,3.44388786941676e-10,3.48655553784554e-11,2.43714270824714e-10,2.36563875254073e-08,2.56292538897023e-05,4.86866072662998e-07,1.00869316961372e-08,2.51441504113098e-05,0,3.51891395464805e-09,6.54658069758726e-09,1.96164287781759e-10,0,7.44028560302434e-09,0.0151078069447089,0.0126382293233826,0.000111599676030779,4.55047282254012e-09,4.7622240766071e-09
1.4826871510022e-09,0.000119290756472738,2.78489901044164e-09,6.08662415621353e-07,5.98048121962549e-09,4.52606435394023e-10,4.55175063549467e-11,3.20669777930466e-10,3.01194508562337e-08,2.84055062346876e-05,5.64541431312897e-07,1.27364301598381e-08,2.78826478318645e-05,0,4.44762420736129e-09,8.29751612264376e-09,2.57820820057361e-10,0,9.46759496543082e-09,0.0154962328951826,0.0129663460799282,0.000121854917986064,5.78314144797845e-09,6.05384514169932e-09
1.83419702765378e-09,0.000129113509491563,3.47356109336513e-09,7.01485582337293e-07,7.46532649688506e-09,5.87136757153217e-10,5.87053509627146e-11,4.16417699582409e-10,3.78834237137121e-08,3.13483010268235e-05,6.50531533208463e-07,1.5898166338994e-08,3.07875653543713e-05,0,5.55819763449055e-09,1.03981355320293e-08,3.34432095702931e-10,0,1.19116693555063e-08,0.0158816406003761,0.0132925192033047,0.000132593106687354,7.26693696743455e-09,7.60918927253921e-09
2.24706130473164e-09,0.000139313119550293,4.29096668427958e-09,8.03801151374113e-07,9.22285053880998e-09,7.52588761726383e-10,7.48719374573568e-11,5.34260202449485e-10,4.71172001443707e-08,3.44590446011959e-05,7.45292381402438e-07,1.96360117468323e-08,3.38605320658236e-05,0,6.8741480423429e-09,1.28952219185697e-08,4.28596835043031e-10,0,1.48312874690084e-08,0.0162640439465707,0.0136167563362287,0.000143813196917322,9.03673073758964e-09,9.46504514232682e-09
2.7282224015808e-09,0.000149884575167536,5.2537373357022e-09,9.16104199060371e-07,1.1285818669012e-08,9.54064905514819e-10,9.45102612526279e-11,6.77852828716126e-10,5.79983091040622e-08,3.77389415643045e-05,8.4927757294882e-07,2.40169998010266e-08,3.7102980016508e-05,0,8.42037872994803e-09,1.5838597257916e-08,5.431855828207e-10,0,1.82896377959602e-08,0.0166434572581375,0.013939064729312,0.000155513739860742,1.11299184887093e-08,1.16609002730523e-08
3.28495384346065e-09,0.000160822680184923,6.37967511379588e-09,1.03888695543353e-06,1.36887243523527e-08,1.19717564843487e-09,1.18165958927782e-10,8.5121451330781e-10,7.07121368984312e-08,4.11890082737595e-05,9.62937610896087e-07,2.91110624053402e-08,4.0516156957608e-05,0,1.02231236921714e-08,1.92810344385646e-08,6.81347474094792e-10,0,2.23542853961688e-08,0.0170198952604414,0.0142594513661199,0.00016769291813527,1.35863917372396e-08,1.42389158646345e-08
3.92484259210686e-09,0.000172122082809327,7.68776634261499e-09,1.17263813438454e-06,1.64677076584145e-08,1.48805154190361e-09,1.46439701543818e-10,1.05873576376132e-09,8.54511079634648e-08,4.48100854200597e-05,1.08671928178235e-06,3.49907522071208e-08,4.41011382430017e-05,0,1.23098834015882e-08,2.32781560695801e-08,8.4651557894623e-10,0,2.70971187845739e-08,0.0173933730431168,0.0145779230600634,0.000180348578004009,1.64484986548748e-08,1.72438902239515e-08
4.65577055761901e-09,0.000183777301636187,9.1981818791425e-09,1.31784232703447e-06,1.96604688702797e-08,1.83335287866053e-09,1.79989491341339e-10,1.30518501994088e-09,1.02413838061282e-07,4.8602849769007e-05,1.22106509321389e-06,4.17309547962882e-08,4.78588379484964e-05,0,1.47093563047544e-08,2.78883222360925e-08,1.04241085114048e-09,0,3.25942786662755e-08,0.0177639060245069,0.0148944865288528,0.000193478259008502,1.97609955329009e-08,2.07232119219462e-08
5.48589552645551e-09,0.000195782748950412,1.09322741831512e-08,1.47497945308052e-06,2.33061785141586e-08,2.24027693270584e-09,2.19532849607861e-10,1.595713225638e-09,1.21804272732512e-07,5.25678251217061e-05,1.36641276652331e-06,4.94085947870826e-08,5.17900192605618e-05,0,1.74513670254363e-08,3.31725090378956e-08,1.27304473097045e-09,0,3.89260702665664e-08,0.0181315099177483,0.0152091484511125,0.000207079221239243,2.35709899516172e-08,2.47268037874685e-08
6.42363170065742e-09,0.000208132751572872,1.2912571385162e-08,1.6445242652242e-06,2.74453849276407e-08,2.71656286749681e-09,2.65848900268933e-10,1.93585666632698e-09,1.43830822550083e-07,5.67053925466339e-05,1.52319477988176e-06,5.81023393557815e-08,5.58953041845703e-05,0,2.05667922267737e-08,3.9194179737394e-08,1.54272045326762e-09,0,4.6176860969623e-08,0.0184962006987709,0.0155219155088498,0.000221148470441236,2.79278767156937e-08,2.93070588061992e-08
7.47763003643363e-09,0.000220821569494599,1.51627686008679e-08,1.82694590223284e-06,3.21199203827413e-08,3.27049438557873e-09,3.19780339924102e-10,2.33153813753167e-09,1.68705505352951e-07,6.10157999352919e-05,1.69183795762639e-06,6.78923024424582e-08,6.01751826199738e-05,0,2.40874849455465e-08,4.6019150101006e-08,1.85603313099914e-09,0,5.44349649385641e-08,0.0188579945763397,0.015832794418739,0.00023568278113457,3.28832675649923e-08,3.45187689499445e-08
8.65675853511275e-09,0.000233843412517451,1.77077166859078e-08,2.02270748652874e-06,3.73728066320512e-08,3.91090023025058e-09,3.82235299155513e-10,2.78906652339469e-09,1.96643104298791e-07,6.5499170929723e-05,1.87276310190951e-06,7.88597524447334e-08,6.46300208469958e-05,0,2.80461981603454e-08,5.37154494757252e-08,2.21786868118016e-09,0,6.37925163245251e-08,0.0192169079641668,0.0161417919545931,0.000250678717913992,3.84909156075379e-08,4.04190479059832e-08
9.97008263141174e-09,0.000247192455098764,2.05734086588084e-08,2.23226576258591e-06,4.32481606503478e-08,4.64715264215674e-09,4.54189088172807e-10,3.31513487099285e-09,2.27860349250492e-07,7.01555132668656e-05,2.06638466311849e-06,9.10868258692879e-08,6.92600694664481e-05,0,3.24765082291605e-08,6.23531789106184e-08,2.6334016743994e-09,0,7.43453326036581e-08,0.0195729574550624,0.016448914962923,0.000266132655077086,4.4806635359623e-08,4.70672486210639e-08
1.14268457938845e-08,0.000260862849578357,2.3786963971712e-08,2.45607077271403e-06,4.97911012140015e-08,5.48916390084677e-09,5.36685831743972e-10,3.91681705525994e-09,2.62575127766404e-07,7.49847265814471e-05,2.2731104458168e-06,1.04656249048188e-07,7.40654708313348e-05,0,3.74127387795653e-08,7.2004367576386e-08,3.10809218239276e-09,0,8.61927694975974e-08,0.01992615979705,0.0167541703731016,0.00028204079471756,5.18882192105657e-08,5.45248765127043e-08
1.30364504446497e-08,0.000274848737948891,2.7376610834163e-08,2.69456556713888e-06,5.70476568769764e-08,6.44738107135171e-09,6.30839988351144e-10,4.60156313178384e-09,3.01005730783478e-07,7.99866097059611e-05,2.4933413472505e-06,1.19651069694562e-07,7.90462660060353e-05,0,4.28898855249449e-08,8.27428285247116e-08,3.6476817087202e-09,0,9.94375688498034e-08,0.0202765318713506,0.0170575652033437,0.000298399183408355,5.97953510654403e-08,6.28554991410367e-08
1.4808439280411e-08,0.000289144262314901,3.1371666753032e-08,2.94818594554217e-06,6.50646757930794e-08,7.53277909475122e-09,7.37837758539822e-10,5.37719347949684e-09,3.4337013700584e-07,8.51608675032849e-05,2.72747112572097e-06,1.36154399753887e-07,8.42024012861344e-05,0,4.89435424324756e-08,9.46440147702582e-08,4.2581882786966e-09,0,1.14185700739136e-07,0.0206240906721251,0.0173591065634692,0.000315203727588488,6.85895178528893e-08,7.21246530719803e-08
1.67524770700215e-08,0.000303743574171641,3.58025174711566e-08,3.21736022750079e-06,7.38897377655658e-08,8.75685235005936e-09,8.58938378908421e-10,6.25189183490082e-09,3.89885339021439e-07,9.05071172646914e-05,2.97588619637121e-06,1.54249170718445e-07,8.95337343094013e-05,0,5.5609829576571e-08,1.07784876492304e-07,4.94590077228217e-09,0,1.30546201023755e-07,0.0209688532878616,0.0176588016552141,0.000332450207757806,7.83339195232882e-08,8.23997486036993e-08
1.88783329833933e-08,0.000318640842622043,4.07005944506444e-08,3.50250904947583e-06,8.35710688169159e-08,1.01316048272829e-08,9.95475306659412e-10,7.23419732078779e-09,4.40766713289801e-07,9.60248947034109e-05,3.23896545214732e-06,1.74017902303338e-07,9.50400397860358e-05,0,6.29253229710257e-08,1.22243720098868e-07,5.71737257362164e-09,0,1.4863100541685e-07,0.0213108368842904,0.0179566577707008,0.000350134291574966,8.90933781010037e-08,9.37499729688787e-08
2.11958635010843e-08,0.000333830261638544,4.60983510616833e-08,3.80404518623162e-06,9.41574585180522e-08,1.16695390388583e-08,1.14885729237756e-09,8.33299556998957e-09,4.96227435356474e-07,0.000101713659571509,3.51708010790117e-06,1.9554248514296e-07,0.000100721014874096,0,7.09269865982159e-08,1.38100069737235e-07,6.57941461618477e-09,0,1.68554781108445e-07,0.0216500586887154,0.0182526822895475,0.000368251545945849,1.00934246297749e-07,1.06246192570047e-07
2.37149959375564e-08,0.000349306056466037,5.20292376061023e-08,4.12237339473777e-06,1.05698180247059e-07,1.33836438043548e-08,1.32056934586932e-09,9.55750904354536e-09,5.56477940966864e-07,0.000107572800925643,3.81059356577719e-06,2.18903977948503e-07,0.000106576284223999,0,7.96521068212985e-08,1.55434531788849e-07,7.5390878920477e-09,0,1.90434756859969e-07,0.0219865359756531,0.0185468826749968,0.000386797448182306,1.13924316138932e-07,1.19960854750765e-07
2.64457126069526e-08,0.000365062489252792,5.85276753163683e-08,4.45789027879582e-06,1.1824291450753e-07,1.52873810302724e-08,1.51217359371779e-09,1.0917286638847e-08,6.21725433156535e-07,0.000113601642065269,4.11986130019385e-06,2.44182419376454e-07,0.000112605404714127,0,8.91382293059791e-08,1.74328662753646e-07,8.60369549746153e-09,0,2.14390552415839e-07,0.0223202860536769,0.0188392664693615,0.000405767396304408,1.28132728004574e-07,1.34967889555293e-07
2.93980356474337e-08,0.000381093863987616,6.56290294435712e-08,4.81098417277323e-06,1.31841675383965e-07,1.73946716108818e-08,1.72531003327695e-09,1.24221926805076e-08,6.92173434891914e-07,0.000119799445165014,4.4452307608755e-06,2.71456654687999e-07,0.000118807869897887,0,9.94230985537862e-08,1.94864840892365e-07,9.78077427656366e-09,0,2.40544007995492e-07,0.0226513262533709,0.0191298412890202,0.000425156718553291,1.43629880438322e-07,1.51342611880887e-07
3.25820125171855e-08,0.000397394530813868,7.33695815567768e-08,5.18203504298122e-06,1.46544740183276e-07,1.9719880563066e-08,1.96169718256406e-09,1.4082395382006e-08,7.68021386408966e-07,0.0001261654156213,4.78704129252726e-06,3.00804177133785e-07,0.000125183114181018,0,1.10544600102835e-07,2.17126141886331e-07,1.10780861275335e-08,0,2.6901901455389e-07,0.0229796739163038,0.0194186148191424,0.000444960682176119,1.6048734103457e-07,1.69161624382453e-07
3.60077021653509e-08,0.000413958889783951,8.17865011529157e-08,5.57141440534785e-06,1.62402582272459e-07,2.2277801509713e-08,2.22313263065055e-09,1.59083548623046e-08,8.49464286048837e-07,0.000132698706131749,5.1456240698638e-06,3.32300983871681e-07,0.00013173051674654,0,1.22540705434355e-07,2.41196218746952e-07,1.25036090256775e-08,0,2.99941345425781e-07,0.0233053463849399,0.0197055948082838,0.000465174501539611,1.78777758672692e-07,1.88502721446996e-07
3.96851618792582e-08,0.000430781394111648,9.09178166832039e-08,5.9794852581628e-06,1.79465807103506e-07,2.50836406136632e-08,2.51149348866418e-09,1.79108107965073e-08,9.36692373104865e-07,0.000139398420524556,5.52130204681468e-06,3.66021446119401e-07,0.000138449405243449,0,1.35449419588538e-07,2.67159186119161e-07,1.40655278195859e-08,0,3.33438489901715e-07,0.0236283609934106,0.0199907890629563,0.000485793345623949,1.98574777330474e-07,2.09444794516811e-07
4.36244348018722e-08,0.000447856552974002,1.00802386082289e-07,6.40660202876346e-06,1.97785091388614e-07,2.81530000640756e-08,2.82873674587196e-09,2.0100769775207e-08,1.02989085097358e-06,0.000146263617353726,5.91438991882496e-06,4.02038193154179e-07,0.000145339059254103,0,1.49308731481371e-07,2.95099509104145e-07,1.57722248473798e-08,0,3.69639489219679e-07,0.0239487350590762,0.0202742054422536,0.000506812344944637,2.19952951674467e-07,2.32067739004058e-07
4.7835538112371e-08,0.000465178933909324,1.11479866891608e-07,6.8531105331339e-06,2.17411125377106e-07,3.1501861205246e-08,3.17689953148607e-09,2.24894924419298e-08,1.12923964873154e-06,0.000153293313274948,6.3251940972609e-06,4.40422009699378e-07,0.000152398713554161,0,1.64156566888551e-07,3.25101896656754e-07,1.76322704212045e-08,0,4.08674775397278e-07,0.0242664858748129,0.0205558518525913,0.000528226597946048,2.42987664594179e-07,2.56452363006543e-07
5.23284518572388e-08,0.000482743164853298,1.22990686051566e-07,7.3193479474637e-06,2.38394558166029e-07,3.51465673966506e-08,3.55809928652634e-09,2.5088480473456e-08,1.23491321913779e-06,0.000160486486215827,6.75401269500893e-06,4.81241746179056e-07,0.000159627561177976,0,1.8003074405538e-07,3.57251199601221e-07,1.96544132198134e-08,0,4.50676013273811e-07,0.0245816307019657,0.0208357362426039,0.00055003117690682,2.67755046818631e-07,2.82680298003867e-07
5.7113108418915e-08,0.000500543935851005,1.35376009441271e-07,7.80564279079674e-06,2.60785945970236e-07,3.91038066820456e-08,3.97453384680632e-09,2.79094634626757e-08,1.34708037097918e-06,0.000167842078353239,7.20113552243002e-06,5.24564241276545e-07,0.000167024756301449,0,1.96968931873254e-07,3.91632313254002e-07,2.18475706298905e-08,0,4.95775946080841e-07,0.0248941867639123,0.0211138665982298,0.00057222113339407,2.94331898728512e-07,3.10833911685447e-07
6.21993826050584e-08,0.000518576000478919,1.48677711230174e-07,8.31231491796131e-06,2.84635703264879e-07,4.33905943435308e-08,4.4284814412368e-09,3.09643857590569e-08,1.46590413362891e-06,0.000175358998909681,7.66684409289585e-06,5.70454256198974e-07,0.000174589416953522,0,2.15008610559772e-07,4.28330084636619e-07,2.42208190693041e-08,0,5.44108244812374e-07,0.0252041712401885,0.0213902509380035,0.00059479150330041,3.22795614454049e-07,3.4099622303641e-07
6.75970823416361e-08,0.000536834177007555,1.62938343109162e-07,8.83967552204113e-06,3.09994056711046e-07,4.80242554065273e-08,4.9223006068497e-09,3.42653933169569e-08,1.59154165167162e-06,0.00018303612677973,8.15141163719345e-06,6.18974420026378e-07,0.000182320627566749,0,2.3418703476691e-07,4.67429224219011e-07,2.67833843260854e-08,0,5.95807361622676e-07,0.0255116012611283,0.0216648973085673,0.000617737311495056,3.53224108328182e-07,3.73250819784367e-07
7.33159399502567e-08,0.000555313349332375,1.78201103456438e-07,9.38802714569634e-06,3.36911001767256e-07,5.30224071593661e-08,5.45843002459258e-09,3.7824820597648e-08,1.7241441074567e-06,0.000190872312996932,8.6551031261377e-06,6.7018518550914e-07,0.000190217441376692,0,2.54541199040809e-07,5.09014222132532e-07,2.95446319403146e-08,0,6.51008387439783e-07,0.0258164939029779,0.0219378137804098,0.000641053576117849,3.85695743746115e-07,4.07681778289077e-07
7.93656039906823e-08,0.000574008467697833,1.94509806495967e-07,9.95766370069996e-06,3.65436261890119e-07,5.8402941742245e-08,6.03938827755678e-09,4.16551775664554e-08,1.86385666947018e-06,0.000198866383050806,9.17817530078053e-06,7.24144794670886e-07,0.000198278882679241,0,2.76107805548492e-07,5.53169268759472e-07,3.25140576565824e-08,0,7.09846913946647e-07,0.0261188661834445,0.0222090084438309,0.000664735312542716,4.20289264465911e-07,4.44373585938203e-07
8.57556316475749e-08,0.000592914549236925,2.11908851495876e-07,1.05488704950958e-05,3.95619250222955e-07,6.41840088579637e-08,6.66777353554168e-09,4.57691368223747e-08,2.01081846446267e-06,0.000207017139062995,9.72087670964903e-06,7.80909253573557e-07,0.000206503948954398,0,2.98923233987864e-07,5.99978179608025e-07,3.57012779688883e-08,0,7.72458900048655e-07,0.0264187350576444,0.0224784894051342,0.000688777537035053,4.57083728370119e-07,4.83411066095261e-07
9.2495481641291e-08,0.000612026678346402,2.30443192056085e-07,1.11619242674302e-05,4.27509033673616e-07,7.03839986489194e-08,7.34626316781318e-09,5.0179520893494e-08,2.16516257133024e-06,0.000215323361831033,1.02834477524857e-05,8.40532315607063e-07,0.000214891612864477,0,3.23023513592356e-07,6.49524324357484e-07,3.91160207802589e-08,0,8.38980542916407e-07,0.0267161174144186,0.0227462647830399,0.000713175270125563,4.9615844369557e-07,5.24879305630683e-07
